"seqnames","start","end","name","a","nsites"
"3",111919556,112064135,"3_111919556_112064135",0.017067183170478,16
"3",112301516,112693704,"3_112301516_112693704",-2.63677968348475e-16,7
"3",113878600,118621808,"3_113878600_118621808",-0.0465401304580476,4
"3",118945654,119171377,"3_118945654_119171377",0.0257891711221761,5
"3",119378778,119501699,"3_119378778_119501699",0.0475353766323924,4
"3",119892157,120129831,"3_119892157_120129831",0.104384597590762,4
"3",121186364,121256055,"3_121186364_121256055",-0.00884822487718562,7
"3",121258278,121376199,"3_121258278_121376199",0.0223299109797265,6
"3",121377109,121448864,"3_121377109_121448864",0.0647959955544813,4
"3",122459190,122631189,"3_122459190_122631189",-0.110158537152223,4
"3",122632379,122843004,"3_122632379_122843004",0.0424724570430216,7
"3",123021900,123339183,"3_123021900_123339183",0.021586315898259,4
"3",123345663,123451949,"3_123345663_123451949",0.0652443391829887,7
"3",124180735,124377364,"3_124180735_124377364",0.167782027298457,7
"3",124378210,124459046,"3_124378210_124459046",0.0140783191846045,4
"3",124635162,124811042,"3_124635162_124811042",-0.058330711086912,10
"3",125208250,125651552,"3_125208250_125651552",0.0256653171116469,10
"3",125652416,125831723,"3_125652416_125831723",-0.0118865629613878,6
"3",125833398,126138661,"3_125833398_126138661",0.012105960199163,4
"3",126138944,126217015,"3_126138944_126217015",0.0222370515844478,4
"3",129120434,129180147,"3_129120434_129180147",-0.209180500335861,6
"3",129236310,129288800,"3_129236310_129288800",-0.00383746157031473,5
"3",129289627,130159669,"3_129289627_130159669",0.0393798764375636,5
"3",131208823,132047206,"3_131208823_132047206",-0.00417835098595316,4
"3",132050489,132176212,"3_132050489_132176212",0.0981693162429023,11
"3",132410034,133109178,"3_132410034_133109178",-0.0654506674942254,4
"3",133557008,133878217,"3_133557008_133878217",0.0532009436929339,4
"3",134225949,134369802,"3_134225949_134369802",-0.031566826624852,6
"3",134514472,135768203,"3_134514472_135768203",0.0158524245338166,5
"3",136699306,137800606,"3_136699306_137800606",0.0974407148175681,4
"3",138033172,138188346,"3_138033172_138188346",-0.0314775791106215,5
"3",138188900,138289999,"3_138188900_138289999",-0.0871936897404901,7
"3",138290106,138431146,"3_138290106_138431146",-0.120925074836159,4
"3",142496472,142731195,"3_142496472_142731195",0.0551204541016023,4
"3",142839657,145788954,"3_142839657_145788954",-0.0206471243948426,7
"3",147131139,148599419,"3_147131139_148599419",0.0577977486430559,6
"3",149683952,150301698,"3_149683952_150301698",0.0166471859193577,4
"3",156978921,157817737,"3_156978921_157817737",-0.0347707940572137,7
"3",158371097,158431648,"3_158371097_158431648",0.0889346417988822,4
"3",164776954,167031904,"3_164776954_167031904",0.00641626985160492,6
"3",169502408,169574291,"3_169502408_169574291",0.0329709847072187,9
"3",172025151,172224709,"3_172025151_172224709",0.0289761291880279,5
"3",172227005,172491812,"3_172227005_172491812",0.093707617571661,4
"3",183245631,183476753,"3_183245631_183476753",0.0859503702528624,4
"3",184008343,184024622,"3_184008343_184024622",0.0127168239864011,4
"3",184070819,184101430,"3_184070819_184101430",-0.00496683338505107,5
"3",186387725,186502485,"3_186387725_186502485",0.0661852633447748,4
"3",186760490,186969540,"3_186760490_186969540",0.0334444853743455,4
"3",186970954,188202492,"3_186970954_188202492",0.107522273073493,5
"3",188242451,189585731,"3_188242451_189585731",0.0481313189228908,4
"3",189586367,189706827,"3_189586367_189706827",0.0882560215846617,4
"3",189711881,190326970,"3_189711881_190326970",0.0327403012712183,5
"3",190338062,191098063,"3_190338062_191098063",0.0515417438788481,7
"3",191098615,193016992,"3_191098615_193016992",0.0226635469868237,5
"3",193353205,193385069,"3_193353205_193385069",-0.0360213151344787,5
"3",195256593,195497242,"3_195256593_195497242",-0.047602078454544,6
"3",195498521,195791299,"3_195498521_195791299",0.022958948161278,8
"3",196555188,196743240,"3_196555188_196743240",0.0449482614546942,4
"4",59321,499716,"4_59321_499716",-0.281387118709775,4
"4",657901,898567,"4_657901_898567",-0.114013160736596,5
"4",905459,1161444,"4_905459_1161444",-0.211751913517535,5
"4",1697927,1834674,"4_1697927_1834674",-0.0498696745590777,6
"4",2746112,2910331,"4_2746112_2910331",0.201982541155194,5
"4",3416477,4269750,"4_3416477_4269750",0.169283430210749,6
"4",4270255,4425314,"4_4270255_4425314",-0.125781820912579,6
"4",5692990,5812177,"4_5692990_5812177",-0.151292554881368,9
"4",6043884,6331080,"4_6043884_6331080",0.202201009779114,9
"4",6335287,6613005,"4_6335287_6613005",0.0910592687187244,6
"4",7684468,7857301,"4_7684468_7857301",-0.110457132924881,7
"4",7870347,8237282,"4_7870347_8237282",0.0884944764409778,6
"4",9828019,10100763,"4_9828019_10100763",0.140018167947487,5
"4",10117735,13571752,"4_10117735_13571752",-0.147153938759152,7
"4",13578460,15060925,"4_13578460_15060925",-0.0759290319379756,4
"4",15717328,16008313,"4_15717328_16008313",-0.0876430609696951,4
"4",26921124,36109315,"4_26921124_36109315",0.101575329855754,5
"4",38682245,38937411,"4_38682245_38937411",0.0824009885322925,16
"4",38942587,39196279,"4_38942587_39196279",-0.0346704436432276,4
"4",39328181,39466822,"4_39328181_39466822",-0.00593620214188201,4
"4",41689855,42051496,"4_41689855_42051496",0.105246672909159,10
"4",42588364,44682859,"4_42588364_44682859",0.0422887721312602,4
"4",46994843,47538050,"4_46994843_47538050",0.0349592308600086,4
"4",47538452,47625762,"4_47538452_47625762",-0.242873354711766,5
"4",47625914,47853165,"4_47625914_47853165",0.193696100599344,5
"4",47853871,47942886,"4_47853871_47942886",0.0102237093560526,5
"4",56875899,57216224,"4_56875899_57216224",0.00955066587534475,5
"4",57357595,57852592,"4_57357595_57852592",0.0580246198941633,4
"4",68619530,68925186,"4_68619530_68925186",0.0579111948043056,4
"4",68927959,69184447,"4_68927959_69184447",0.0114822450988077,12
"4",69885380,70455369,"4_69885380_70455369",-0.195367408461668,8
"4",70460193,70723362,"4_70460193_70723362",0.0355289955792168,7
"4",70810566,71227886,"4_70810566_71227886",-0.0308800264902589,9
"4",71232359,71495271,"4_71232359_71495271",-0.0372357891234548,5
"4",73280530,73981633,"4_73280530_73981633",-0.0605707374666221,5
"4",75231024,76434506,"4_75231024_76434506",-0.045837736361469,7
"4",79207557,79340217,"4_79207557_79340217",0.0481633928584205,4
"4",79400526,79500275,"4_79400526_79500275",-0.0521496302255231,10
"4",82377803,83376007,"4_82377803_83376007",0.04686202892351,5
"4",85781563,87024397,"4_85781563_87024397",-0.00884279410475492,4
"4",87744839,88047488,"4_87744839_88047488",-0.0650272883334976,5
"4",88403574,88733062,"4_88403574_88733062",0.0798207086965625,14
"4",88755865,88989213,"4_88755865_88989213",-0.0350017361622006,5
"4",89744125,90857949,"4_89744125_90857949",0,6
"4",95199765,95539342,"4_95199765_95539342",-0.0183890331274177,6
"4",96127777,99030456,"4_96127777_99030456",-0.0526834857612527,10
"4",100208005,100340278,"4_100208005_100340278",0.0550748219828936,6
"4",102020766,103189236,"4_102020766_103189236",0.0608605096230681,4
"4",103528804,103644198,"4_103528804_103644198",0.0514940969930026,6
"4",106763220,107151603,"4_106763220_107151603",0.0428631564137901,4
"4",109683997,109858999,"4_109683997_109858999",0.157780966629882,4
"4",111781412,113356457,"4_111781412_113356457",0.00401754615096659,7
"4",113359638,113527247,"4_113359638_113527247",-0.135121154852314,4
"4",115748970,119145828,"4_115748970_119145828",0.0235623808629194,4
"4",119678874,120107355,"4_119678874_120107355",0.117807067837276,4
"4",120160913,120243257,"4_120160913_120243257",-0.0125678205644958,4
"4",120419754,120982132,"4_120419754_120982132",-0.00806283511986611,5
"4",120983128,121966992,"4_120983128_121966992",-0.0760514553303947,8
"4",123813981,124235219,"4_123813981_124235219",-0.00779284907898249,5
"4",124322745,126408761,"4_124322745_126408761",0.0287921082953468,6
"4",126411054,128685515,"4_126411054_128685515",0.0726093967678555,6
"4",141580740,142145831,"4_141580740_142145831",-0.0304561778240523,4
"4",142147919,143067149,"4_142147919_143067149",-0.0472430765446685,7
"4",143081509,144130810,"4_143081509_144130810",0.0181409840184845,4
"4",144133469,144449867,"4_144133469_144449867",0.0266826399969345,5
"4",152198323,153245546,"4_152198323_153245546",0.154781263272502,5
"4",153247156,153802336,"4_153247156_153802336",-0.079897063943886,5
"4",154508892,154556723,"4_154508892_154556723",0.0314333791948579,5
"4",154557451,155226030,"4_154557451_155226030",0.0422735367833051,8
"4",155226247,155461847,"4_155226247_155461847",0.0546420213562427,4
"4",155461935,155510714,"4_155461935_155510714",-0.0547657851216844,5
"4",162402170,164394886,"4_162402170_164394886",0.100378909010562,4
"4",164433972,166150065,"4_164433972_166150065",0.025909134974973,5
"4",169344757,169812208,"4_169344757_169812208",0.0450145248836109,5
"4",177648930,178361580,"4_177648930_178361580",0.0672038885650049,4
"4",184171071,184567690,"4_184171071_184567690",0.12665248090271,5
"4",186066911,186274756,"4_186066911_186274756",-0.166174688539102,6
"4",186334878,186515089,"4_186334878_186515089",0.186885990041976,7
"4",187077152,187153443,"4_187077152_187153443",-0.179839680312453,6
"4",187155104,187201539,"4_187155104_187201539",0.0190659260378568,5
"4",187201626,187531169,"4_187201626_187531169",-0.144463673829808,6
"4",187532538,189026372,"4_187532538_189026372",0.11106151722876,13
"4",189060711,190904705,"4_189060711_190904705",0.202750145409984,4
"5",143160,231115,"5_143160_231115",0.0264536809777323,6
"5",457002,801279,"5_457002_801279",0.0112005138307383,7
"5",904261,1225752,"5_904261_1225752",0.0344745843144299,7
"5",1344464,1799049,"5_1344464_1799049",0.0604080553286013,8
"5",1802433,5235299,"5_1802433_5235299",0.0381777982812758,4
"5",7831961,7897069,"5_7831961_7897069",0.0917949554131357,7
"5",7897176,9238002,"5_7897176_9238002",0.0913627709987452,8
"5",9318482,10282400,"5_9318482_10282400",0.127627073492121,9
"5",13780936,13842013,"5_13780936_13842013",-0.00408056078106039,5
"5",13844944,13902247,"5_13844944_13902247",0.198419382799225,4
"5",13911493,14316852,"5_13911493_14316852",0.0132864801813511,7
"5",16463589,16684044,"5_16463589_16684044",0.121507856719731,5
"5",16794753,21783603,"5_16794753_21783603",0.13283560155845,5
"5",24505219,31294363,"5_24505219_31294363",0.173119606253741,8
"5",31297394,31449526,"5_31297394_31449526",0.0405644142580031,5
"5",31451638,31541118,"5_31451638_31541118",-0.0355735685177904,4
"5",33455690,33577265,"5_33455690_33577265",0.0851248541246406,6
"5",33588702,33944977,"5_33588702_33944977",0.165146153385935,5
"5",34796042,34864667,"5_34796042_34864667",0.0995456196162959,4
"5",34949646,35068980,"5_34949646_35068980",-0.0320520623057042,6
"5",35709048,35861092,"5_35709048_35861092",0.0143429991243596,4
"5",35867406,36039810,"5_35867406_36039810",0.0590912493666824,4
"5",36048989,36153144,"5_36048989_36153144",-0.216551003477681,4
"5",41033141,41155206,"5_41033141_41155206",0.0424584914600895,6
"5",41158774,41794180,"5_41158774_41794180",-0.0777496131988046,4
"5",41934233,43161708,"5_41934233_43161708",0.0395883301059052,6
"5",52193284,52285362,"5_52193284_52285362",0.0468793581076776,4
"5",52942061,54404222,"5_52942061_54404222",-0.0197946875445329,9
"5",54674140,54931485,"5_54674140_54931485",-0.104006947580164,8
"5",54941615,55081322,"5_54941615_55081322",-0.110533201057586,8
"5",55081555,55203288,"5_55081555_55203288",-0.0473407188515415,5
"5",55396008,56171137,"5_55396008_56171137",-0.123217098125811,7
"5",56174805,56224685,"5_56174805_56224685",-0.103947370777365,5
"5",56226489,57750848,"5_56226489_57750848",0.0171254851811173,7
"5",57751110,58273172,"5_57751110_58273172",0.122597673733964,10
"5",60448529,61688817,"5_60448529_61688817",-0.0314998982190097,4
"5",64814300,64887775,"5_64814300_64887775",0.0394058291189986,5
"5",66426036,67575561,"5_66426036_67575561",0.135364211270434,6
"5",68522163,68648080,"5_68522163_68648080",-0.0959147263233292,6
"5",71609906,72161556,"5_71609906_72161556",0.0506493295104302,5
"5",73048732,73197109,"5_73048732_73197109",-0.163673799665143,5
"5",74021463,74069885,"5_74021463_74069885",0.0386882931459219,5
"5",74072427,74646199,"5_74072427_74646199",0.00482518030022753,8
"5",74646612,74696122,"5_74646612_74696122",-0.165944933784205,4
"5",74970258,75594752,"5_74970258_75594752",-2.91433543964104e-16,5
"5",78293903,78379197,"5_78293903_78379197",-0.112359014870901,10
"5",79815510,80040434,"5_79815510_80040434",-7.07767178198537e-16,5
"5",81474307,82779407,"5_81474307_82779407",-0.0230247728504656,5
"5",82785915,83356303,"5_82785915_83356303",0.0179692894579366,9
"5",89938451,89986858,"5_89938451_89986858",0.133015819171409,4
"5",89988420,90041612,"5_89988420_90041612",0.00697102424350827,10
"5",94903592,95103870,"5_94903592_95103870",0.177409776130847,5
"5",95115954,95735890,"5_95115954_95735890",0.108190299117943,6
"5",96077196,96118939,"5_96077196_96118939",-0.0478839128693532,8
"5",96119626,96232208,"5_96119626_96232208",0.0622311916710814,14
"5",96232434,96341937,"5_96232434_96341937",-0.0135199427124959,10
"5",100222041,101735446,"5_100222041_101735446",0.0135284567002257,4
"5",101748692,102310140,"5_101748692_102310140",-0.0883313493356633,4
"5",102325974,102469352,"5_102325974_102469352",-0.0323805822888486,4
"5",102515720,107216880,"5_102515720_107216880",-0.0242583208286757,7
"5",107356624,108436220,"5_107356624_108436220",0.128601043648502,6
"5",109120443,110408630,"5_109120443_110408630",-0.150367435541938,7
"5",110461304,111500815,"5_110461304_111500815",-9.71445146547012e-17,4
"5",112102021,112222880,"5_112102021_112222880",5.55111512312578e-17,8
"5",112238075,112399864,"5_112238075_112399864",0.0140920080715713,5
"5",112403775,112870104,"5_112403775_112870104",0.154319377182917,4
"5",115141128,115335599,"5_115141128_115335599",0.0613242733691202,5
"5",118792008,118872245,"5_118792008_118872245",0.099367759209915,5
"5",122718678,122930828,"5_122718678_122930828",-0.00432881107376678,4
"5",125944054,126667116,"5_125944054_126667116",-0.156738232622142,5
"5",127866286,128862149,"5_127866286_128862149",0.116570264611574,4
"5",129519920,130808437,"5_129519920_130808437",-0.0946335991936118,4
"5",131662968,131819767,"5_131662968_131819767",-0.157639687004326,9
"5",131820052,131925529,"5_131820052_131925529",-0.0598767743831465,6
"5",132087656,132209443,"5_132087656_132209443",0.0431156706973139,5
"5",134190589,134681747,"5_134190589_134681747",-1.38777878078145e-16,4
"5",135272282,135394903,"5_135272282_135394903",0.0615105486824364,5
"5",135396521,135693073,"5_135396521_135693073",-0.157984956487111,4
"5",137682389,137763775,"5_137682389_137763775",0.0496665873117877,6
"5",140431054,140721010,"5_140431054_140721010",-0.0660247467009353,27
"5",140723599,140871444,"5_140723599_140871444",-0.0621462272997184,15
"5",141014376,141034002,"5_141014376_141034002",0.0389244330691457,6
"5",141314057,141391600,"5_141314057_141391600",0.233437752613852,6
"5",145887434,146741177,"5_145887434_146741177",0.0841783001463326,5
"5",148889440,149200169,"5_148889440_149200169",0.076743968482306,4
"5",150425420,150512132,"5_150425420_150512132",0.0472942368276671,7
"5",150513986,150660744,"5_150513986_150660744",0.0350255158591107,10
"5",150663603,150844163,"5_150663603_150844163",-0.0568751467274008,6
"5",150920126,151126010,"5_150920126_151126010",0.0285022879481848,12
"5",151771750,153182050,"5_151771750_153182050",-2.63677968348475e-16,5
"5",153190583,153756022,"5_153190583_153756022",0.0594460032567701,4
"5",161115953,161531032,"5_161115953_161531032",0.0275397436309038,5
"5",161569168,162905806,"5_161569168_162905806",0.00798550438602978,6
"5",167551853,167812419,"5_167551853_167812419",0.232220727211318,4
"5",168093457,168187941,"5_168093457_168187941",0.0219833907458145,4
"5",169021396,169129431,"5_169021396_169129431",0.168691231372657,4
"5",169461401,169661202,"5_169461401_169661202",0.0487839677034259,6
"5",169672964,170145886,"5_169672964_170145886",-0.0168751044015562,6
"5",170722889,171318608,"5_170722889_171318608",0.0243249048338599,4
"5",171326006,171583792,"5_171326006_171583792",-0.0163970009616562,5
"5",171638832,172351112,"5_171638832_172351112",0.0124216926084309,4
"5",176491511,176662946,"5_176491511_176662946",0.0108872196701012,4
"5",176911069,176942990,"5_176911069_176942990",-0.0128265200574873,4
"5",177421105,177577994,"5_177421105_177577994",-0.26243519314451,5
"5",177580490,177669395,"5_177580490_177669395",0.0385554747480851,6
"5",178293243,178504167,"5_178293243_178504167",0.0551474044265086,10
"5",178505682,178996426,"5_178505682_178996426",0.0682146662463903,8
"5",179200894,179306197,"5_179200894_179306197",0.0322010753900144,6
"5",180338337,180661775,"5_180338337_180661775",0.0350003723765324,8
"6",1390181,2685810,"6_1390181_2685810",0.0387155264917413,7
"6",2948530,3106285,"6_2948530_3106285",-0.0653349634468954,4
"6",3410420,4060850,"6_3410420_4060850",-2.77555756156289e-16,4
"6",4068928,4735378,"6_4068928_4735378",0.0192226231267,6
"6",8428168,10621676,"6_8428168_10621676",-0.13087490604596,4
"6",10775559,10906287,"6_10775559_10906287",0.0192365933983139,8
"6",10989934,11766608,"6_10989934_11766608",0.0440844631659276,6
"6",11768480,13206368,"6_11768480_13206368",0.00933697727187797,9
"6",13228046,13599387,"6_13228046_13599387",0.1246279744567,7
"6",17648036,17781532,"6_17648036_17781532",-0.0148283830177057,5
"6",17785744,17849720,"6_17785744_17849720",-0.0498426656309309,8
"6",18459836,20480188,"6_18459836_20480188",0.0176704672438505,6
"6",20481435,22287822,"6_20481435_22287822",0.039044816995422,7
"6",22290401,24412623,"6_22290401_24412623",0.00384423403851328,5
"6",24415259,24463023,"6_24415259_24463023",0.0610966548084965,11
"6",24466906,24556957,"6_24466906_24556957",-0.0326817367432426,4
"6",24559239,24658962,"6_24559239_24658962",-0.015083038726902,4
"6",24666752,24852846,"6_24666752_24852846",-0.00834426848987091,4
"6",25529021,25691352,"6_25529021_25691352",-0.0759504309401865,4
"6",25701433,25813441,"6_25701433_25813441",0.01785981859477,14
"6",25819294,25917315,"6_25819294_25917315",-0.179123850362436,5
"6",25918713,26091817,"6_25918713_26091817",-0.115750072486699,11
"6",26092911,26240965,"6_26092911_26240965",0.0105167211686973,7
"6",28474087,29323972,"6_28474087_29323972",-0.0104272018287861,10
"6",29454541,29910803,"6_29454541_29910803",0.00311143321047502,12
"6",29912834,30457372,"6_29912834_30457372",0.0241270787857921,30
"6",30457501,30554325,"6_30457501_30554325",-0.0748625706824886,5
"6",30671193,30865374,"6_30671193_30865374",0.124743967458204,6
"6",30865848,30887993,"6_30865848_30887993",-0.0594333613958414,10
"6",30888108,31133824,"6_30888108_31133824",0.0722528601916263,36
"6",31237113,31508309,"6_31237113_31508309",0.0343922908009016,11
"6",31713012,31740900,"6_31713012_31740900",-0.084121538697681,4
"6",31741017,31833165,"6_31741017_31833165",0.155142433617373,6
"6",31833273,31869082,"6_31833273_31869082",-0.0189501858494854,15
"6",31895528,31927177,"6_31895528_31927177",-0.00683638586734525,13
"6",31927995,31938924,"6_31927995_31938924",-0.00541829696803237,6
"6",31939095,32083745,"6_31939095_32083745",-0.114324353598109,11
"6",32155441,32290623,"6_32155441_32290623",-0.00596900076381598,14
"6",32362511,32905233,"6_32362511_32905233",0.127412271820887,23
"6",32917046,33144263,"6_32917046_33144263",-0.00574975927848868,26
"6",33144496,33231326,"6_33144496_33231326",-0.0348949858024133,6
"6",33231547,33255003,"6_33231547_33255003",-0.00294619786579539,4
"6",33255130,33263536,"6_33255130_33263536",0.158777316352436,4
"6",33263803,33290691,"6_33263803_33290691",0.0515281070828654,6
"6",33647657,33657975,"6_33647657_33657975",-0.0230896844570624,5
"6",33748852,34263462,"6_33748852_34263462",0.113935406948932,5
"6",34985248,35103995,"6_34985248_35103995",-0.0962290595228107,5
"6",35213719,35280549,"6_35213719_35280549",2.63677968348475e-16,4
"6",35285666,35436804,"6_35285666_35436804",0.0580911513648809,5
"6",36172433,36290219,"6_36172433_36290219",-0.0160995582248788,5
"6",36291068,36449536,"6_36291068_36449536",0.0217641680899157,8
"6",36452489,36652323,"6_36452489_36652323",-0.0323477215805162,6
"6",38723746,38794167,"6_38723746_38794167",0.0332104326847341,5
"6",38795958,38838338,"6_38795958_38838338",-0.120636332334201,6
"6",38840310,38885182,"6_38840310_38885182",-0.0490012309498788,4
"6",38885699,38976746,"6_38885699_38976746",0.0234622959806658,5
"6",38979989,39163763,"6_38979989_39163763",0.0482142920315755,5
"6",39851736,40360651,"6_39851736_40360651",0.0528310815774953,9
"6",41557507,41710227,"6_41557507_41710227",-2.63677968348475e-16,4
"6",41884521,42141552,"6_41884521_42141552",0.096606349182304,6
"6",42146016,42224840,"6_42146016_42224840",-0.050399610074563,4
"6",42638396,42797910,"6_42638396_42797910",-0.0802090704740726,5
"6",42905826,42937539,"6_42905826_42937539",0.128071297907826,7
"6",42980851,43006430,"6_42980851_43006430",-0.018637747972627,6
"6",43742076,44116122,"6_43742076_44116122",-0.0396352361316832,4
"6",45514562,46563857,"6_45514562_46563857",0.0560978472576921,9
"6",46672888,46803286,"6_46672888_46803286",-0.0326523560655032,6
"6",46806715,46874499,"6_46806715_46874499",-0.0128875992593064,4
"6",47512340,47676014,"6_47512340_47676014",0.0810507383882184,16
"6",47678469,49415498,"6_47678469_49415498",-0.0254007858949989,8
"6",49416527,49585931,"6_49416527_49585931",0.00531225480121708,4
"6",50803772,51695787,"6_50803772_51695787",-0.00288574328748172,12
"6",51701200,51890979,"6_51701200_51890979",-0.032138031046265,8
"6",51934253,52132766,"6_51934253_52132766",-0.0193806488054987,5
"6",52133882,52334271,"6_52133882_52334271",0.0624750495690202,4
"6",54095510,55142398,"6_54095510_55142398",-0.00436607521696798,6
"6",55638845,56328562,"6_55638845_56328562",-0.00636248252923301,4
"6",56368793,56425221,"6_56368793_56425221",-0.145127601577133,5
"6",56426104,56492085,"6_56426104_56492085",0.0725855203433133,13
"6",70900017,70966524,"6_70900017_70966524",0.0109860162924885,7
"6",70970358,71232289,"6_70970358_71232289",-0.0227530476943263,5
"6",74229058,74475877,"6_74229058_74475877",-0.018485960836558,6
"6",74476480,74528258,"6_74476480_74528258",-0.0717377838201875,4
"6",76734909,79672969,"6_76734909_79672969",-0.0242425922762142,4
"6",79735658,80636098,"6_79735658_80636098",-0.165083724013825,5
"6",80656895,80749997,"6_80656895_80749997",-2.63677968348475e-16,6
"6",80750321,82904359,"6_80750321_82904359",0.0423679438806839,4
"6",83667029,83835452,"6_83667029_83835452",0.120095102434391,4
"6",85457636,86235955,"6_85457636_86235955",-0.143412106994746,4
"6",88126385,88228457,"6_88126385_88228457",0.0534608524669735,4
"6",89790612,89910984,"6_89790612_89910984",-0.0164513858654151,7
"6",90472036,90578801,"6_90472036_90578801",-0.12106392034643,5
"6",91278275,96044722,"6_91278275_96044722",0.0559095400229501,5
"6",96053622,97053947,"6_96053622_97053947",0.158133002412372,4
"6",97058446,97613333,"6_97058446_97613333",0.00349108477434286,10
"6",99322152,99842055,"6_99322152_99842055",-0.0462492918485904,4
"6",100988037,101100765,"6_100988037_101100765",-0.113706020904482,10
"6",107070691,107475981,"6_107070691_107475981",0.184588899314554,5
"6",109765926,109773818,"6_109765926_109773818",-1.2490009027033e-16,5
"6",110081451,110429884,"6_110081451_110429884",-0.0628060241412493,5
"6",111654324,111726833,"6_111654324_111726833",0.115726671939796,5
"6",112469357,114264670,"6_112469357_114264670",-0.097336621035867,6
"6",114265442,116381474,"6_114265442_116381474",0.0620087346109864,4
"6",117113303,117245954,"6_117113303_117245954",0.0167780121613751,6
"6",117715777,117865740,"6_117715777_117865740",0.00541896415346721,5
"6",118786566,119245292,"6_118786566_119245292",0.0121185746556707,4
"6",119510827,121526309,"6_119510827_121526309",0.0558605775108327,8
"6",123892066,125619962,"6_123892066_125619962",-0.107465670459608,6
"6",128312437,129468193,"6_128312437_129468193",0.28869555783544,4
"6",129637181,129774276,"6_129637181_129774276",-0.0289808805382517,5
"6",129905131,130370975,"6_129905131_130370975",-0.00617942075476691,9
"6",131997874,132172407,"6_131997874_132172407",0.0248922851221819,4
"6",137476076,138417631,"6_137476076_138417631",0.0170522783493759,7
"6",139235832,139564451,"6_139235832_139564451",0.0156884795034458,5
"6",151139317,151281551,"6_151139317_151281551",-0.062753240624084,4
"6",151286103,151757689,"6_151286103_151757689",0.0464927734605801,7
"6",151766441,152265643,"6_151766441_152265643",0.0536357173224516,5
"6",152332789,152477232,"6_152332789_152477232",-0.0167097518432369,5
"6",152485296,152553400,"6_152485296_152553400",-0.121488328154952,5
"6",152554914,152621916,"6_152554914_152621916",-0.0183879900341634,4
"6",152763208,152809638,"6_152763208_152809638",0,8
"6",153313990,154542462,"6_153313990_154542462",0.0342591832769105,7
"6",155500510,155618238,"6_155500510_155618238",-0.0100775545339244,11
"6",158569895,159005076,"6_158569895_159005076",0.0606323052496794,7
"6",159146533,159210403,"6_159146533_159210403",-0.0117905524030533,7
"6",159262452,159642728,"6_159262452_159642728",-0.0120671547462702,11
"6",160163118,160205879,"6_160163118_160205879",-0.0134902278013706,6
"6",160206416,160234688,"6_160206416_160234688",-0.101312287810047,4
"6",160564571,160857909,"6_160564571_160857909",0.146863860832003,5
"6",160858027,160998327,"6_160858027_160998327",-0.0299835575638919,4
"6",160999553,161139870,"6_160999553_161139870",0.0338232835153328,4
"6",161574376,163736019,"6_161574376_163736019",0.0288260027062508,4
"6",163836224,165792855,"6_163836224_165792855",0.0591510474085707,8
"6",166578286,166873039,"6_166578286_166873039",0.0816474866775631,4
"6",167417750,167717621,"6_167417750_167717621",0.0116985120567833,10
"6",167719401,168307969,"6_167719401_168307969",0.13341958724213,7
"6",168311779,168370615,"6_168311779_168370615",5.55111512312578e-17,4
"6",168430264,169620432,"6_168430264_169620432",0.0626024927517529,6
"6",170176034,170846428,"6_170176034_170846428",0.0151825254589407,7
"7",195552,872238,"7_195552_872238",0.0999509227111039,5
"7",1997262,2304093,"7_1997262_2304093",0.0255149412194952,6
"7",2309192,2516379,"7_2309192_2516379",-0.00913840779488353,4
"7",2634518,2968332,"7_2634518_2968332",0.1037236649279,5
"7",4011096,4213989,"7_4011096_4213989",-0.14878280433254,6
"7",5396545,5751470,"7_5396545_5751470",-0.0367934876722328,4
"7",7622747,8153674,"7_7622747_8153674",-2.08166817117217e-16,4
"7",15470628,16649390,"7_15470628_16649390",0.198545268506138,4
"7",20449236,20768078,"7_20449236_20768078",0.0204097580821678,13
"7",20778604,21621639,"7_20778604_21621639",0.0583433794384863,5
"7",21627680,21721302,"7_21627680_21721302",-1.2490009027033e-16,5
"7",21723400,21788360,"7_21723400_21788360",0.158911880009969,4
"7",21920318,22175743,"7_21920318_22175743",-0.128579798143191,5
"7",23555980,23792451,"7_23555980_23792451",0.0170554358692284,5
"7",23793932,24681487,"7_23793932_24681487",0.102288590233348,5
"7",24689229,24844056,"7_24689229_24844056",-0.131851970103538,6
"7",25163568,26235529,"7_25163568_26235529",0.0576481398669896,5
"7",30174751,30540297,"7_30174751_30540297",-0.00622917503697024,5
"7",30701770,30921976,"7_30701770_30921976",-0.0657334004516238,6
"7",31124350,31732137,"7_31124350_31732137",-0.168984746647832,6
"7",32582751,33014374,"7_32582751_33014374",-6.93889390390723e-16,9
"7",33192311,33945358,"7_33192311_33945358",0.00903170917778895,4
"7",33946428,34874072,"7_33946428_34874072",0.0458961506751741,7
"7",35244080,35913385,"7_35244080_35913385",-0.152472153334107,5
"7",35923499,36446175,"7_35923499_36446175",0.0795300959794653,5
"7",37889978,37960810,"7_37889978_37960810",0.120828404089624,7
"7",37988440,38424526,"7_37988440_38424526",0.11924348096193,7
"7",38429403,38768186,"7_38429403_38768186",0.0515555871373241,5
"7",38937689,40037263,"7_38937689_40037263",0.233260986840293,4
"7",43495894,43647999,"7_43495894_43647999",0.0610418834814907,4
"7",43659194,43927084,"7_43659194_43927084",0.0946458913778006,7
"7",43978028,44112976,"7_43978028_44112976",0.0706100045001162,8
"7",44157540,44246084,"7_44157540_44246084",0.0150616647173344,4
